"Species","AgeClass","Watershed","Stream","Year","CI","BA","Site","CUE"
"BKTR","AllAges","Ath/NSask","Thistle",2019,"C","After","SP1",0.0183746773937377
"BKTR","AllAges","Ath/NSask","Thistle",2019,"C","After","SP3",0.0183746773937377
"BKTR","AllAges","Ath/NSask","Thistle",2020,"C","After","SP3",0.386013522558948
"BKTR","AllAges","Ath/NSask","Thistle",2019,"C","After","SP2",0.0183746773937377
"BKTR","AllAges","Ath/NSask","Thistle",2020,"C","After","SP1",0.0193006761279474
"BKTR","AllAges","Ath/NSask","Thistle",2018,"C","Before","SP4",0.0966089244918423
"BKTR","AllAges","Ath/NSask","Thistle",2018,"C","Before","ST.2018.9",0.0214686498870761
"BKTR","AllAges","Ath/NSask","Thistle",2018,"C","Before","ST.2018.8",0.0214686498870761
"BKTR","AllAges","Ath/NSask","Thistle",2018,"C","Before","SP3",0.118077574378918
"BKTR","AllAges","Ath/NSask","Thistle",2018,"C","Before","ST.2018.7",0.0214686498870761
"BKTR","AllAges","Ath/NSask","Thistle",2017,"C","Before","-117.000177880328--52.7734752488128",0.0194347583236315
"BKTR","AllAges","Ath/NSask","Thistle",2017,"C","Before","-116.895622525249--52.7574634688416",0.54417323306163
"BKTR","AllAges","Ath/NSask","Thistle",2017,"C","Before","-116.898840152363--52.8013003743174",0.0777390332945184
"BKTR","AllAges","Ath/NSask","Thistle",2017,"C","Before","-116.932758988764--52.7941686052774",0.0194347583236296
"BKTR","AllAges","Ath/NSask","Thistle",2017,"C","Before","-116.859344825763--52.7953089278485",0.0194347583236296
"BKTR","AllAges","Ath/NSask","Thistle",2017,"C","Before","-116.891999137736--52.796556752878",0.281803995692629
"BKTR","AllAges","Ath/NSask","Thistle",2018,"C","Before","ST.2018.5",0.0214686498870761
"BKTR","AllAges","Ath/NSask","Thistle",2018,"C","Before","ST.2018.6",0.193217848983685
"BKTR","AllAges","Ath/NSask","Thistle",2018,"C","Before","SP1",0.0214686498870761
"BKTR","AllAges","Ath/NSask","Thistle",2017,"C","Before","-116.87610852532--52.7727003743892",0.0194347583236296
"BKTR","AllAges","Ath/NSask","Thistle",2018,"C","Before","SP2",0.161014874153071
"BKTR","AllAges","Ath/NSask","Thistle",2017,"C","Before","-116.885622800408--52.7565552687136",0.0194347583236296
"BLTR","Mature","Ath/NSask","Thistle",2019,"C","After","ST.2019.7",0.310976589990946
"BLTR","Mature","Ath/NSask","Thistle",2019,"C","After","SP3",0.0932929769972839
"BLTR","Mature","Ath/NSask","Thistle",2020,"C","After","SP3",0.34986336173765
"BLTR","Mature","Ath/NSask","Thistle",2020,"C","After","SP2",2.01685937942881
"BLTR","Immature","Ath/NSask","Thistle",2019,"C","After","ST.2019.5",18.2854234914676
"BLTR","Immature","Ath/NSask","Thistle",2019,"C","After","SP1",15.5177318405482
"BLTR","Mature","Ath/NSask","Thistle",2023,"C","After","SP1",0.402641797006177
"BLTR","Mature","Ath/NSask","Thistle",2023,"C","After","SP2",3.21106833112426
"BLTR","Immature","Ath/NSask","Thistle",2020,"C","After","SP1",3.83820688023965
"BLTR","Immature","Ath/NSask","Thistle",2019,"C","After","SP3",7.23538866045602
"BLTR","Mature","Ath/NSask","Thistle",2021,"C","After","SP1",1.17470953438151
"BLTR","Mature","Ath/NSask","Thistle",2019,"C","After","ST.2019.6",1.51341940462261
"BLTR","Mature","Ath/NSask","Thistle",2019,"C","After","SP4",11.817110419656
"BLTR","Immature","Ath/NSask","Thistle",2020,"C","After","SP3",4.77460587783146
"BLTR","Mature","Ath/NSask","Thistle",2019,"C","After","ST.2019.5",0.756709702311303
"BLTR","Mature","Ath/NSask","Thistle",2019,"C","After","SP1",0.725612043312208
"BLTR","Immature","Ath/NSask","Thistle",2022,"C","After","SP2",5.35401620532048
"BLTR","Mature","Ath/NSask","Thistle",2021,"C","After","SP2",1.13385007231606
"BLTR","Immature","Ath/NSask","Thistle",2023,"C","After","SP2",0.734821279536273
"BLTR","Mature","Ath/NSask","Thistle",2019,"C","After","ST.2019.8",0.559757861983704
"BLTR","Mature","Ath/NSask","Thistle",2020,"C","After","SP1",2.3770128400411
"BLTR","Mature","Ath/NSask","Thistle",2022,"C","After","SP2",5.84074495125871
"BLTR","Immature","Ath/NSask","Thistle",2021,"C","After","SP2",3.5547731996936
"BLTR","Immature","Ath/NSask","Thistle",2019,"C","After","ST.2019.6",99.543606456102
"BLTR","Mature","Ath/NSask","Thistle",2019,"C","After","SP2",2.24939733426785
"BLTR","Immature","Ath/NSask","Thistle",2019,"C","After","ST.2019.7",13.2061391882822
"BLTR","Immature","Ath/NSask","Thistle",2019,"C","After","SP4",7.34941341011937
"BLTR","Immature","Ath/NSask","Thistle",2019,"C","After","SP2",0.425001339654293
"BLTR","Mature","Ath/NSask","Thistle",2022,"C","After","SP1",14.875647297737
"BLTR","Immature","Ath/NSask","Thistle",2023,"C","After","SP1",1.98301085025542
"BLTR","Immature","Ath/NSask","Thistle",2019,"C","After","ST.2019.8",46.335511908651
"BLTR","Immature","Ath/NSask","Thistle",2022,"C","After","SP1",160.468383426509
"BLTR","Immature","Ath/NSask","Thistle",2021,"C","After","SP1",8.52941270616138
"BLTR","Immature","Ath/NSask","Thistle",2020,"C","After","SP2",5.53607319455459
"BLTR","Mature","Ath/NSask","Thistle",2018,"C","Before","SP2",0.673789533821288
"BLTR","Immature","Ath/NSask","Thistle",2018,"C","Before","ST.2018.9",1.41412618209406
"BLTR","Mature","Ath/NSask","Thistle",2017,"C","Before","-116.898840152363--52.8013003743174",0.0232374119313903
"BLTR","Mature","Ath/NSask","Thistle",2017,"C","Before","-116.932758988764--52.7941686052774",2.50964048859015
"BLTR","Immature","Ath/NSask","Thistle",2018,"C","Before","ST.2018.6",55.1675578802813
"BLTR","Immature","Ath/NSask","Thistle",2018,"C","Before","SP4",1.9132295404802
"BLTR","Immature","Ath/NSask","Thistle",2018,"C","Before","SP1",0.981569938159408
"BLTR","Immature","Ath/NSask","Thistle",2018,"C","Before","ST.2018.8",18.8910621149154
"BLTR","Immature","Ath/NSask","Thistle",2018,"C","Before","SP2",1.64704108267426
"BLTR","Mature","Ath/NSask","Thistle",2017,"C","Before","-116.87610852532--52.7727003743892",0.0232374119313903
"BLTR","Immature","Ath/NSask","Thistle",2017,"C","Before","-117.000177880328--52.7734752488128",24.5968005293766
"BLTR","Immature","Ath/NSask","Thistle",2017,"C","Before","-116.895622525249--52.7574634688416",16.4172315295272
"BLTR","Immature","Ath/NSask","Thistle",2017,"C","Before","-116.898840152363--52.8013003743174",32.3116212905596
"BLTR","Mature","Ath/NSask","Thistle",2018,"C","Before","SP4",0.657152755208417
"BLTR","Immature","Ath/NSask","Thistle",2018,"C","Before","ST.2018.7",33.5147905156293
"BLTR","Mature","Ath/NSask","Thistle",2018,"C","Before","ST.2018.6",1.61376752544852
"BLTR","Mature","Ath/NSask","Thistle",2017,"C","Before","-116.885622800408--52.7565552687136",0.975971301118392
"BLTR","Immature","Ath/NSask","Thistle",2017,"C","Before","-116.859344825763--52.7953089278485",129.502096693638
"BLTR","Immature","Ath/NSask","Thistle",2017,"C","Before","-116.885622800408--52.7565552687136",5.28651121439129
"BLTR","Immature","Ath/NSask","Thistle",2018,"C","Before","ST.2018.5",21.977184547603
"BLTR","Mature","Ath/NSask","Thistle",2018,"C","Before","SP3",1.03979866330446
"BLTR","Immature","Ath/NSask","Thistle",2017,"C","Before","-116.932758988764--52.7941686052774",6.13467674988703
"BLTR","Immature","Ath/NSask","Thistle",2017,"C","Before","-116.87610852532--52.7727003743892",49.6932054152781
"BLTR","Mature","Ath/NSask","Thistle",2017,"C","Before","-116.895622525249--52.7574634688416",0.720359769873099
"BLTR","Mature","Ath/NSask","Thistle",2017,"C","Before","-116.891999137736--52.796556752878",1.21996412639799
"BLTR","Mature","Ath/NSask","Thistle",2017,"C","Before","-117.000177880328--52.7734752488128",0.627410122147538
"BLTR","Mature","Ath/NSask","Thistle",2017,"C","Before","-116.859344825763--52.7953089278485",1.1967267144666
"BLTR","Immature","Ath/NSask","Thistle",2018,"C","Before","SP3",27.7418283369629
"BLTR","Immature","Ath/NSask","Thistle",2017,"C","Before","-116.891999137736--52.796556752878",48.5313348187086
"BLTR","Mature","Ath/NSask","Thistle",2018,"C","Before","ST.2018.7",9.11695467985349
"BLTR","Mature","Ath/NSask","Thistle",2018,"C","Before","ST.2018.9",4.20910498905644
"BLTR","Mature","Ath/NSask","Thistle",2018,"C","Before","ST.2018.5",1.10634577775594
"BLTR","Mature","Ath/NSask","Thistle",2018,"C","Before","SP1",0.623879197982674
"BLTR","Mature","Ath/NSask","Thistle",2018,"C","Before","ST.2018.8",0.640515976595546
